FinancialYear;PresentationType;StateOrTerritory;GeographicAreaType;GeographicAreaCode;GeographicAreaName;Measure;Value
2019–20;All presentations;New South Wales;PHN;PHN108;Hunter New England and Central Coast;Number;558104
2019–20;All presentations;New South Wales;PHN;PHN108;Hunter New England and Central Coast;Rate (per 10,000 population);4333
2019–20;All presentations;New South Wales;PHN;PHN109;North Coast;Number;309769
2019–20;All presentations;New South Wales;PHN;PHN109;North Coast;Rate (per 10,000 population);5825
2019–20;All presentations;New South Wales;PHN;PHN110;Murrumbidgee;Number;151279
2019–20;All presentations;New South Wales;PHN;PHN110;Murrumbidgee;Rate (per 10,000 population);6132
2019–20;All presentations;Victoria;PHN;PHN201;North Western Melbourne;Number;466993
2019–20;All presentations;Victoria;PHN;PHN201;North Western Melbourne;Rate (per 10,000 population);2524
2019–20;All presentations;Victoria;PHN;PHN202;Eastern Melbourne;Number;351892
2019–20;All presentations;Victoria;PHN;PHN202;Eastern Melbourne;Rate (per 10,000 population);2257
2019–20;All presentations;Victoria;PHN;PHN203;South Eastern Melbourne;Number;383055
2019–20;All presentations;Victoria;PHN;PHN203;South Eastern Melbourne;Rate (per 10,000 population);2399
2019–20;All presentations;Victoria;PHN;PHN204;Gippsland;Number;123383
2019–20;All presentations;Victoria;PHN;PHN204;Gippsland;Rate (per 10,000 population);4257
2019–20;All presentations;Victoria;PHN;PHN205;Murray;Number;246582
2019–20;All presentations;Victoria;PHN;PHN205;Murray;Rate (per 10,000 population);3924
2019–20;All presentations;Victoria;PHN;PHN206;Western Victoria;Number;183948
2019–20;All presentations;Victoria;PHN;PHN206;Western Victoria;Rate (per 10,000 population);2757
2019–20;All presentations;Queensland;PHN;PHN301;Brisbane North;Number;326467
2019–20;All presentations;Queensland;PHN;PHN301;Brisbane North;Rate (per 10,000 population);3133
2019–20;All presentations;Queensland;PHN;PHN302;Brisbane South;Number;356705
2019–20;All presentations;Queensland;PHN;PHN302;Brisbane South;Rate (per 10,000 population);3016
2019–20;All presentations;Queensland;PHN;PHN303;Gold Coast;Number;190130
2019–20;All presentations;Queensland;PHN;PHN303;Gold Coast;Rate (per 10,000 population);3019
2019–20;All presentations;Queensland;PHN;PHN304;Darling Downs and West Moreton;Number;148162
2019–20;All presentations;Queensland;PHN;PHN304;Darling Downs and West Moreton;Rate (per 10,000 population);2519
2019–20;All presentations;Queensland;PHN;PHN305;Western Queensland;Number;29422
2019–20;All presentations;Queensland;PHN;PHN305;Western Queensland;Rate (per 10,000 population);4645
2019–20;All presentations;Queensland;PHN;PHN306;Central Queensland, Wide Bay, Sunshine Coast;Number;334878
2019–20;All presentations;Queensland;PHN;PHN306;Central Queensland, Wide Bay, Sunshine Coast;Rate (per 10,000 population);3798
2019–20;All presentations;Queensland;PHN;PHN307;Northern Queensland;Number;207896
2019–20;All presentations;Queensland;PHN;PHN307;Northern Queensland;Rate (per 10,000 population);2957
2019–20;All presentations;Western Australia;PHN;PHN501;Perth North;Number;308739
2019–20;All presentations;Western Australia;PHN;PHN501;Perth North;Rate (per 10,000 population);2813
2019–20;All presentations;Western Australia;PHN;PHN502;Perth South;Number;312651
2019–20;All presentations;Western Australia;PHN;PHN502;Perth South;Rate (per 10,000 population);3053
2019–20;All presentations;Western Australia;PHN;PHN503;Country WA;Number;285173
2019–20;All presentations;Western Australia;PHN;PHN503;Country WA;Rate (per 10,000 population);5276
2019–20;All presentations;South Australia;PHN;PHN401;Adelaide;Number;373779
2019–20;All presentations;South Australia;PHN;PHN401;Adelaide;Rate (per 10,000 population);2970
2019–20;All presentations;South Australia;PHN;PHN402;Country SA;Number;158335
2019–20;All presentations;South Australia;PHN;PHN402;Country SA;Rate (per 10,000 population);3110
2019–20;All presentations;Tasmania;PHN;PHN601;Tasmania;Number;153017
2019–20;All presentations;Tasmania;PHN;PHN601;Tasmania;Rate (per 10,000 population);2793
2019–20;All presentations;Australian Capital Territory;PHN;PHN801;Australian Capital Territory;Number;131388
2019–20;All presentations;Australian Capital Territory;PHN;PHN801;Australian Capital Territory;Rate (per 10,000 population);3016
2019–20;All presentations;Northern Territory;PHN;PHN701;Northern Territory;Number;159344
2019–20;All presentations;Northern Territory;PHN;PHN701;Northern Territory;Rate (per 10,000 population);6463
2019–20;Mental health-related presentations;New South Wales;SA4;SA4101;Capital Region;Number;5433
2019–20;Mental health-related presentations;New South Wales;SA4;SA4101;Capital Region;Rate (per 10,000 population);233
2019–20;Mental health-related presentations;New South Wales;SA4;SA4102;Central Coast;Number;4673
2019–20;Mental health-related presentations;New South Wales;SA4;SA4102;Central Coast;Rate (per 10,000 population);135
2019–20;Mental health-related presentations;New South Wales;SA4;SA4103;Central West;Number;3154
2019–20;Mental health-related presentations;New South Wales;SA4;SA4103;Central West;Rate (per 10,000 population);148
2019–20;Mental health-related presentations;New South Wales;SA4;SA4104;Coffs Harbour - Grafton;Number;2036
2019–20;Mental health-related presentations;New South Wales;SA4;SA4104;Coffs Harbour - Grafton;Rate (per 10,000 population);142
2019–20;Mental health-related presentations;New South Wales;SA4;SA4105;Far West and Orana;Number;2381
2019–20;Mental health-related presentations;New South Wales;SA4;SA4105;Far West and Orana;Rate (per 10,000 population);202
2019–20;Mental health-related presentations;New South Wales;SA4;SA4106;Hunter Valley exc Newcastle;Number;3856
2019–20;Mental health-related presentations;New South Wales;SA4;SA4106;Hunter Valley exc Newcastle;Rate (per 10,000 population);137
2019–20;Mental health-related presentations;New South Wales;SA4;SA4107;Illawarra;Number;3960
2019–20;Mental health-related presentations;New South Wales;SA4;SA4107;Illawarra;Rate (per 10,000 population);128
2019–20;Mental health-related presentations;New South Wales;SA4;SA4108;Mid North Coast;Number;3182
2019–20;Mental health-related presentations;New South Wales;SA4;SA4108;Mid North Coast;Rate (per 10,000 population);142
2019–20;Mental health-related presentations;New South Wales;SA4;SA4109;Murray;Number;3332
2019–20;Mental health-related presentations;New South Wales;SA4;SA4109;Murray;Rate (per 10,000 population);275
2019–20;Mental health-related presentations;New South Wales;SA4;SA4110;New England and North West;Number;3368
2019–20;Mental health-related presentations;New South Wales;SA4;SA4110;New England and North West;Rate (per 10,000 population);179
2019–20;Mental health-related presentations;New South Wales;SA4;SA4111;Newcastle and Lake Macquarie;Number;4783
2019–20;Mental health-related presentations;New South Wales;SA4;SA4111;Newcastle and Lake Macquarie;Rate (per 10,000 population);125
2019–20;Mental health-related presentations;New South Wales;SA4;SA4112;Richmond - Tweed;Number;3920
2019–20;Mental health-related presentations;New South Wales;SA4;SA4112;Richmond - Tweed;Rate (per 10,000 population);155
2019–20;Mental health-related presentations;New South Wales;SA4;SA4113;Riverina;Number;4760
2019–20;Mental health-related presentations;New South Wales;SA4;SA4113;Riverina;Rate (per 10,000 population);292
2019–20;Mental health-related presentations;New South Wales;SA4;SA4114;Southern Highlands and Shoalhaven;Number;2197
2019–20;Mental health-related presentations;New South Wales;SA4;SA4114;Southern Highlands and Shoalhaven;Rate (per 10,000 population);140
2019–20;Mental health-related presentations;New South Wales;SA4;SA4115;Sydney - Baulkham Hills and Hawkesbury;Number;1136
2019–20;Mental health-related presentations;New South Wales;SA4;SA4115;Sydney - Baulkham Hills and Hawkesbury;Rate (per 10,000 population);45
2019–20;Mental health-related presentations;New South Wales;SA4;SA4116;Sydney - Blacktown;Number;2842
2019–20;Mental health-related presentations;New South Wales;SA4;SA4116;Sydney - Blacktown;Rate (per 10,000 population);74
2019–20;Mental health-related presentations;New South Wales;SA4;SA4117;Sydney - City and Inner South;Number;5123
2019–20;Mental health-related presentations;New South Wales;SA4;SA4117;Sydney - City and Inner South;Rate (per 10,000 population);147
2019–20;Mental health-related presentations;New South Wales;SA4;SA4118;Sydney - Eastern Suburbs;Number;3280
2019–20;Mental health-related presentations;New South Wales;SA4;SA4118;Sydney - Eastern Suburbs;Rate (per 10,000 population);117
2019–20;Mental health-related presentations;New South Wales;SA4;SA4119;Sydney - Inner South West;Number;5112
2019–20;Mental health-related presentations;New South Wales;SA4;SA4119;Sydney - Inner South West;Rate (per 10,000 population);83
2019–20;Mental health-related presentations;New South Wales;SA4;SA4120;Sydney - Inner West;Number;2520
2019–20;Mental health-related presentations;New South Wales;SA4;SA4120;Sydney - Inner West;Rate (per 10,000 population);80
2019–20;Mental health-related presentations;New South Wales;SA4;SA4121;Sydney - North Sydney and Hornsby;Number;3110
2019–20;Mental health-related presentations;New South Wales;SA4;SA4121;Sydney - North Sydney and Hornsby;Rate (per 10,000 population);71
2019–20;Mental health-related presentations;New South Wales;SA4;SA4122;Sydney - Northern Beaches;Number;2437
2019–20;Mental health-related presentations;New South Wales;SA4;SA4122;Sydney - Northern Beaches;Rate (per 10,000 population);91
2019–20;Mental health-related presentations;New South Wales;SA4;SA4123;Sydney - Outer South West;Number;3192
2019–20;Mental health-related presentations;New South Wales;SA4;SA4123;Sydney - Outer South West;Rate (per 10,000 population);110
2019–20;Mental health-related presentations;New South Wales;SA4;SA4124;Sydney - Outer West and Blue Mountains;Number;2716
2019–20;Mental health-related presentations;New South Wales;SA4;SA4124;Sydney - Outer West and Blue Mountains;Rate (per 10,000 population);83
2019–20;Mental health-related presentations;New South Wales;SA4;SA4125;Sydney - Parramatta;Number;3468
2019–20;Mental health-related presentations;New South Wales;SA4;SA4125;Sydney - Parramatta;Rate (per 10,000 population);69
2019–20;Mental health-related presentations;New South Wales;SA4;SA4126;Sydney - Ryde;Number;1488
2019–20;Mental health-related presentations;New South Wales;SA4;SA4126;Sydney - Ryde;Rate (per 10,000 population);73
2019–20;Mental health-related presentations;New South Wales;SA4;SA4127;Sydney - South West;Number;4099
2019–20;Mental health-related presentations;New South Wales;SA4;SA4127;Sydney - South West;Rate (per 10,000 population);89
2019–20;Mental health-related presentations;New South Wales;SA4;SA4128;Sydney - Sutherland;Number;2321
2019–20;Mental health-related presentations;New South Wales;SA4;SA4128;Sydney - Sutherland;Rate (per 10,000 population);102
2019–20;Mental health-related presentations;Victoria;SA4;SA4201;Ballarat;Number;1701
2019–20;Mental health-related presentations;Victoria;SA4;SA4201;Ballarat;Rate (per 10,000 population);101
2019–20;Mental health-related presentations;Victoria;SA4;SA4202;Bendigo;Number;1914
2019–20;Mental health-related presentations;Victoria;SA4;SA4202;Bendigo;Rate (per 10,000 population);117
2019–20;Mental health-related presentations;Victoria;SA4;SA4203;Geelong;Number;2668
2019–20;Mental health-related presentations;Victoria;SA4;SA4203;Geelong;Rate (per 10,000 population);85
2019–20;Mental health-related presentations;Victoria;SA4;SA4204;Hume;Number;1699
2019–20;Mental health-related presentations;Victoria;SA4;SA4204;Hume;Rate (per 10,000 population);94
2019–20;Mental health-related presentations;Victoria;SA4;SA4205;Latrobe - Gippsland;Number;3589
2019–20;Mental health-related presentations;Victoria;SA4;SA4205;Latrobe - Gippsland;Rate (per 10,000 population);124
2019–20;Mental health-related presentations;Victoria;SA4;SA4206;Melbourne - Inner;Number;7147
2019–20;Mental health-related presentations;Victoria;SA4;SA4206;Melbourne - Inner;Rate (per 10,000 population);107
2019–20;Mental health-related presentations;Victoria;SA4;SA4207;Melbourne - Inner East;Number;2497
2019–20;Mental health-related presentations;Victoria;SA4;SA4207;Melbourne - Inner East;Rate (per 10,000 population);64
2019–20;Mental health-related presentations;Victoria;SA4;SA4208;Melbourne - Inner South;Number;3055
2019–20;Mental health-related presentations;Victoria;SA4;SA4208;Melbourne - Inner South;Rate (per 10,000 population);70
2019–20;Mental health-related presentations;Victoria;SA4;SA4209;Melbourne - North East;Number;4486
2019–20;Mental health-related presentations;Victoria;SA4;SA4209;Melbourne - North East;Rate (per 10,000 population);82
2019–20;Mental health-related presentations;Victoria;SA4;SA4210;Melbourne - North West;Number;3658
2019–20;Mental health-related presentations;Victoria;SA4;SA4210;Melbourne - North West;Rate (per 10,000 population);87
2019–20;Mental health-related presentations;Victoria;SA4;SA4211;Melbourne - Outer East;Number;4631
